притягивание	 ср.
притягивать	 несов. перех.
притягиваться	 несов.
притяжательный	 прил.
притяжение	 ср.
притязание	 ср.
притязатель	 м. устар.
притязательность	 ж.
притязательный	 прил.
притязать	 несов. неперех.
притянуть	 сов. перех.
притянуться	 сов.
приубавить	 сов. перех. разг.
приубавлять	 несов. перех. разг.
приубрать	 сов. перех. разг.
приубраться	 сов. разг.
приугасать	 несов. неперех. разг.
приугаснуть	 сов. неперех. разг.
приуготовительный	 прил. устар.
приуготовить	 сов. перех. устар.
приуготовиться	 сов. устар.
приуготовление	 ср. устар.
приуготовления	 мн. устар.
приуготовлять	 несов. перех. устар.
приуготовляться	 несов. устар.
приударивать	 несов. неперех. разг.-сниж.
приударить	 сов. перех. и неперех.
приударять	 несов. перех. и неперех.
приударяться	 несов.
приудержать	 сов. перех. разг.
приудерживать	 несов. перех. разг.
приудерживаться	 несов. разг.
приукрасить	 сов. перех.
приукраситься	 сов.
приукрашать	 несов. перех.
приукрашаться	 несов.
приукрашение	 ср.
приукрашивание	 ср.
приукрашивать	 несов. перех.
приукрашиваться	 несов.
приукрывать	 несов. перех. разг.
приукрываться	 несов.
приукрыть	 сов. перех. разг.
приукрыться	 сов.
приулыбнуться	 сов. разг.
приуменьшать	 несов. перех. разг.
приуменьшаться	 несов. разг.
приуменьшить	 сов. перех. разг.
приуменьшиться	 сов. разг.
приумножать	 несов. перех.
приумножаться	 несов.
приумножение	 ср.
приумножить	 сов. перех.
приумножиться	 сов.
приумолкать	 несов. неперех.
приумолкнуть	 сов. неперех.
приумыться	 сов. разг.
приунывать	 несов. неперех.
приуныть	 сов. неперех.
приурочение	 ср.
приуроченность	 ж.
приурочивание	 ср.
приурочивать	 несов. перех.
приурочиваться	 несов.
приурочить	 сов. перех.
приурочиться	 сов.
приусадебный	 прил.
приуснуть	 сов. неперех. разг.
приустать	 сов. неперех. разг.
приустьевый	 прил.
приутихать	 несов. неперех.
приутихнуть	 сов. неперех.
приутюживание	 ср.
приутюживать	 несов. перех.
приутюживаться	 несов.
приутюжить	 сов. перех.
приутюжиться	 сов.
приутюжка	 ж.
приучать	 несов. перех.
приучаться	 несов.
приучение	 ср.
приучить	 сов. перех.
приучиться	 сов.
прифабривать	 несов. перех. устар.
прифабриваться	 несов. устар.
прифабрить	 сов. перех. устар.
прифабриться	 сов. устар.
прифабричный	 прил.
прифальцевать	 сов. перех.
прифальцовка	 ж.
прифальцовывать	 несов. перех.
прифасониваться	 несов. разг.-сниж.
прифасониться	 сов. разг.-сниж.
прифермский	 прил.
прификс	 м. устар.
прифрантить	 сов. перех. разг.
прифрантиться	 сов. разг.
прифранчивать	 несов. перех. разг.
прифранчиваться	 несов. разг.
прифронтовой	 прил.
прифуговать	 сов. перех.
прифуговка	 ж.
прифуговывание	 ср.
прифуговывать	 несов. перех.
прифуговываться	 несов.
прихаживать	 несов. неперех. устар.
прихваливать	 несов. перех. разг.
прихвалить	 сов. перех. разг.
прихварывать	 несов. неперех. разг.
прихвастнуть	 сов. неперех. разг.
прихвастывание	 ср. разг.
прихвастывать	 несов. неперех. разг.
прихват	 м.
прихватить	 сов. перех. и неперех. разг.
прихватка	 ж.
прихватывание	 ср.
прихватывать	 несов. перех. и неперех.
прихватываться	 несов.
прихворнуть	 сов. неперех. разг.
прихворнуться	 сов. разг.
прихвостень	 м.
прихвостник	 м. устар.
прихвостница	 ж. устар.
прихвостничать	 несов. неперех. разг.-сниж.
прихилиться	 сов. местн.
прихиляться	 несов. местн.
прихлёб	 м. разг.
прихлебала	 м. и ж. разг.-сниж.
прихлебатель	 м. разг.-сниж.
прихлебательница	 ж. разг.-сниж.
прихлебательский	 прил. разг.
прихлебательство	 ср. разг.-сниж.
прихлебательствовать	 несов. неперех. разг.-сниж.
прихлебник	 м. устар.
прихлебнуть	 сов. перех.
прихлёбывание	 ср.
прихлёбывать	 несов. перех.
прихлёбываться	 несов.
прихлёстка	 ж.
прихлестнуть	 сов. перех. и неперех.
прихлестнуться	 сов.
прихлёстывание	 ср.
прихлёстывать	 несов. перех. и неперех.
прихлёстываться	 несов.
прихлоп	 м. разг.
прихлопнуть	 сов. перех. и неперех.
прихлопывание	 ср.
прихлопывать	 несов. перех. и неперех.
прихлопываться	 несов.
прихлынуть	 сов. неперех.
прихмуривать	 несов. перех. разг.
прихмуриваться	 несов. разг.
прихмурить	 сов. перех. разг.
прихмуриться	 сов. разг.
приходить	 несов. неперех.
приходиться	 несов.
приходно-расходный	 прил.
приходный	 прил.
приходование	 ср.
приходовать	 несов. перех.
приходо-расходный	 прил.
приходо-расходчик	 м. устар.
приходский	 прил.
прихожанин	 м.
прихожанка	 ж.
прихожая	 ж.
прихожий	 прил. устар.
прихоливать	 несов. перех. устар.
прихолить	 сов. перех. устар.
прихорашивание	 ср.
прихорашивать	 несов. перех. разг.
прихорашиваться	 несов. разг.
прихоронить	 сов. перех. разг.-сниж.
прихорониться	 сов. разг.-сниж.
прихорошиться	 сов. разг.
прихотливость	 ж.
прихотливый	 прил.
прихотник	 м. устар.
прихотница	 ж. устар.
прихотничать	 несов. неперех. устар.
прихоть	 ж.
прихрабриться	 сов. разг.
прихрамывание	 ср.
прихрамывать	 несов. неперех.
прихромка	 ж. разг.-сниж.
прицветник	 м.
прицветный	 прил.
прицел	 м.
прицеливание	 ср.
прицеливать	 несов. перех. устар.
прицеливаться	 несов.
прицелить	 сов. перех. устар.
прицелиться	 сов.
прицельность	 ж.
прицельный	 прил.
прицениваться	 несов. разг.
прицениться	 сов. разг.
приценяться	 несов. разг.
прицеп	 м.
прицепить	 сов. перех.
прицепиться	 сов.
прицепка	 ж.
прицеплять	 несов. перех.
прицепляться	 несов.
прицепной	 прил.
прицепочный	 прил.
прицепщик	 м.
прицепщица	 ж.
прицыкивать	 несов. неперех. разг.-сниж.
прицыкнуть	 сов. неперех. разг.-сниж.
причал	 м.
причаливание	 ср.
причаливать	 несов. перех. и неперех.
причаливаться	 несов.
причалить	 сов. перех. и неперех.
причалка	 ж. разг.
причальный	 прил.
причаровать	 сов. перех. разг.
причаровывать	 несов. перех. разг.
причастить	 сов. перех. и неперех.
причастность	 ж.
причащать	 несов. перех. и неперех.
причащение	 ср.
причелина	 ж.
причертить	 сов. перех.
причерчивание	 ср.
причерчивать	 несов. перех.
причерчиваться	 несов.
причёсанность	 ж.
причёсанный	 прил.
причесать	 сов. перех.
причесаться	 сов.
причёска	 ж.
причесть	 сов. перех. устар.
причесться	 сов.
причёсывание	 ср.
причёсывать	 несов. перех.
причёсываться	 несов.
причетник	 м.
причетница	 ж. разг.
причетнический	 прил.
причетничествовать	 несов. неперех. разг.
причетничий	 прил.
причетный	 прил. местн.
причина	 ж.
причиндалы	 мн. разг.-сниж.
причинение	 ср.
причинить	 сов. перех.
причиниться	 сов.
причинный	 прил.
причинять	 несов. перех.
причиняться	 несов.
причисление	 ср.
причислить	 сов. перех.
причислиться	 сов.
причислять	 несов. перех.
причисляться	 несов.
причитальщица	 ж.
причмок	 м. разг.
причмокивание	 ср.
причмокивать	 несов. неперех.
причмокнуть	 сов. неперех.
причт	 м.
причтовый	 прил.
причуда	 ж.
причудиться	 сов. разг.
причудливость	 ж.
причудливый	 прил.
причудник	 м. устар.
причудница	 ж. устар.
причудничать	 несов. неперех. устар.
пришабривание	 ср.
пришабривать	 несов. перех.
пришабриваться	 несов.
пришабрить	 сов. перех.
пришабриться	 сов.
пришабровка	 ж.
пришагать	 сов. неперех. разг.
пришаливать	 несов. неперех. разг.-сниж.
пришаркивание	 ср.
пришаркивать	 несов. неперех. разг.
пришаркнуть	 сов. неперех. разг.
пришвартовать	 сов. перех.
пришвартоваться	 сов.
пришвартовывание	 ср.
пришвартовывать	 несов. перех.
пришвартовываться	 несов.
пришедший	 м.
пришелец	 м.
пришелица	 ж. устар.
пришепётывание	 ср.
пришепётывать	 несов. неперех. разг.
пришёптывание	 ср.
пришёптывать	 несов. перех. и неперех.
пришествие	 ср.
пришибать	 несов. перех. разг.
пришибить	 сов. перех. разг.
пришибленность	 ж.
пришибленный	 прил. разг.
пришивание	 ср.
пришивать	 несов. перех.
пришиваться	 несов.
пришивка	 ж.
пришивной	 прил.
пришить	 сов. перех.
пришиться	 сов.
пришкольный	 прил.
пришлая	 ж. разг.
пришлёпать	 сов. неперех. разг.-сниж.
пришлёпнуть	 сов. перех. и неперех. разг.
пришлёпнуться	 сов. разг.
пришлёпывать	 несов. перех. и неперех. разг.
пришлёпываться	 несов. разг.
пришлец	 м. устар.
пришлифовать	 сов. перех.
пришлифоваться	 сов.
пришлифовывать	 несов. перех.
пришлифовываться	 несов.
пришоссейный	 прил.
пришпандоривать	 несов. перех.
пришпандорить	 сов. перех.
пришпиливание	 ср.
пришпиливать	 несов. перех.
пришпиливаться	 несов.
пришпилить	 сов. перех.
пришпоривание	 ср.
пришпоривать	 несов. перех.
пришпориваться	 несов.
пришпорить	 сов. перех.
приштуковать	 сов. перех.
приштуковаться	 сов.
приштуковка	 ж.
приштуковывать	 несов. перех.
приштуковываться	 несов.
прищёлкивание	 ср.
прищёлкивать	 несов. перех. и неперех.
прищёлкиваться	 несов.
прищёлкнуть	 сов. перех. и неперех.
прищемить	 сов. перех.
прищемиться	 сов.
прищемлять	 несов. перех.
прищемляться	 несов.
прищепить	 сов. перех.
прищепка	 ж.
прищепление	 ср.
прищеплять	 несов. перех.
прищепляться	 несов.
прищепной	 прил.
прищепок	 м.
прищипывание	 ср.
прищипываться	 несов.
прищур	 м.
прищуривание	 ср.
прищуривать	 несов. перех.
прищуриваться	 несов.
прищурить	 сов. перех.
прищуриться	 сов.
прищурка	 ж. разг.
прищучивать	 несов. перех. разг.-сниж.
прищучить	 сов. перех. разг.-сниж.
приют	 м.
приютить	 сов. перех.
приютиться	 сов.
приютный	 прил. устар.
приютский	 прил.
приязненность	 ж. устар.
приязненный	 прил. устар.
приязнь	 ж. устар.
приямок	 м.
приятелище	 ср. устар.
приятель	 м.
приятельница	 ж.
приятельский	 прил.
приятельство	 ср.
приятельствовать	 несов. неперех. устар.
приятненький	 прил. разг.
приятное	 ср.
приятность	 ж.
приятный	 прил.
приятственный	 прил. устар.
приятство	 ср. устар.
приятствовать	 несов. неперех. устар.
приять	 сов. перех. устар.
проанализировать	 сов. перех.
проанатомировать	 сов. перех.
проба	 ж.
пробавиться	 сов. разг.
пробавляться	 несов. разг.
пробалагурить	 сов. неперех. разг.
пробалансировать	 сов. неперех.
пробанивать	 несов. перех.
пробанить	 сов. перех.
пробарабанить	 сов. перех. и неперех.
пробасить	 сов. перех. и неперех. разг.
пробастовать	 сов. неперех.
пробатрачить	 сов. неперех.
пробег	 м.
пробедствовать	 сов. неперех.
пробежать	 сов. перех. и неперех.
пробежаться	 сов.
пробежка	 ж.
пробездельничать	 сов. неперех. разг.
пробел	 м.
пробеливание	 ср.
пробеливать	 несов. перех.
пробеливаться	 несов.
пробелить	 сов. перех.
пробелиться	 сов.
пробелка	 ж.
пробель	 ж.
пробельная	 ж. разг.
пробеседовать	 сов. неперех.
пробеситься	 сов. разг.
пробесноваться	 сов. разг.
пробиваемость	 ж.
пробивание	 ср.
пробивать	 несов. перех. и неперех.
пробиваться	 несов.
пробивка	 ж.
пробивной	 прил.
пробивочный	 прил.
пробирать	 несов. перех.
пробираться	 несов.
пробирка	 ж.
пробирный	 прил.
пробирование	 ср.
пробировать	 несов. перех.
пробироваться	 несов.
пробитие	 ср. устар.
пробить	 сов. перех. и неперех.
пробиться	 сов. разг.
пробковение	 ср.
пробковый	 прил.
проблема	 ж.
проблематика	 ж.
проблематический	 прил.
проблематичность	 ж.
проблематичный	 прил.
проблемность	 ж.
проблемный	 прил.
проблеск	 м.
проблескивание	 ср.
проблескивать	 несов. неперех.
проблесковый	 прил.
проблеснуть	 сов. неперех.
проблестеть	 сов. неперех.
проблеять	 сов. неперех.
проблистать	 сов. неперех.
проблуждать	 сов. неперех.
пробный	 прил.
пробование	 ср.
пробовать	 несов. перех. и неперех.
пробоваться	 несов.
прободаться	 несов. устар.
прободение	 ср.
прободной	 прил.
прободрствовать	 сов. неперех.
пробоина	 ж.
пробой	 м.
пробойка	 ж.
пробойник	 м.
пробойчик	 м. разг.
проболтнуться	 сов. разг.
пробомбить	 сов. перех. и неперех. разг.
пробор	 м.
проборанивать	 несов. перех.
пробораниваться	 несов.
пробористый	 прил. разг.-сниж.
проборка	 ж.
пробормотать	 сов. перех. и неперех.
пробороздить	 сов. перех.
проборонить	 сов. перех.
пробороновать	 сов. перех.
проборчик	 м. разг.
пробочка	 ж. разг.
пробочник	 м. разг.
пробочный	 прил.
пробрать	 сов. перех.
пробраться	 сов.
пробредить	 сов. неперех.
пробренчать	 сов. перех. и неперех.
пробрести	 сов. неперех. разг.
пробривать	 несов. перех.
пробриваться	 несов.
пробрить	 сов. перех.
пробриться	 сов.
пробродяжничать	 сов. неперех. разг.
пробросать	 сов. перех. разг.
пробросаться	 сов. разг.
пробросить	 сов. перех. разг.
проброситься	 сов. разг.
пробрызгивать	 несов. неперех. разг.
пробрызнуть	 сов. неперех. разг.
пробрюзжать	 сов. перех. и неперех. разг.
пробст	 м.
пробубнить	 сов. перех. и неперех. разг.
пробудить	 сов. перех.
пробудиться	 сов.
пробуждать	 несов. перех.
пробуждаться	 несов.
пробуждение	 ср.
пробуксировать	 сов. перех.
пробуксовать	 сов. неперех.
пробуксовка	 ж.
пробуксовывание	 ср.
пробуксовывать	 несов. неперех.
пробуравить	 сов. перех.
пробуравливание	 ср.
пробуравливать	 несов. перех.
пробуравливаться	 несов.
пробуривание	 ср.
пробуривать	 несов. перех.
пробуриваться	 несов.
пробурить	 сов. перех.
пробурлить	 сов. перех. и неперех. разг.-сниж.
пробурчать	 сов. перех. и неперех. разг.
пробушевать	 сов. неперех.
пробуянить	 сов. неперех. разг.
пробыть	 сов. неперех.
проваживание	 ср. разг.
проваживать	 несов. перех. разг.
провал	 м.
проваландать	 сов. неперех. разг.-сниж.
проваландаться	 сов. разг.-сниж.
проваленный	 прил. разг.
проваливание	 ср.
проваливаться	 несов.
провалина	 ж. разг.
провалиться	 сов.
провалище	 ср. местн.
провалье	 ср. местн.
провальный	 прил.
провальсировать	 сов. неперех.
провалять	 сов. перех.
проваляться	 сов. разг.
провар	 м.
проваривание	 ср.
проваривать	 несов. перех.
провариваться	 несов.
проварить	 сов. перех.
провариться	 сов.
проварка	 ж.
проващивание	 ср.
проващивать	 несов. перех.
проващиваться	 несов.
провевание	 ср.
провевать	 несов. перех.
провеваться	 несов.
проведать	 сов. перех. и неперех.
проведение	 ср.
проведывание	 ср.
проведывать	 несов. перех. и неперех.
проведываться	 несов.
провезти	 сов. перех.
провеивание	 ср.
провеивать	 несов. перех. и неперех.
провеиваться	 несов.
провеличать	 сов. перех. разг.
провентилировать	 сов. перех.
провентилироваться	 сов.
проверенный	 прил.
проверить	 сов. перех.
провериться	 сов.
проверка	 ж.
провернуть	 сов. перех.
провернуться	 сов.
проверочный	 прил.
провертеть	 сов. перех. разг.
провертеться	 сов.
провёртка	 ж.
провёртывание	 ср.
провёртывать	 несов. перех.
провёртываться	 несов.
проверчивание	 ср. разг.
проверчивать	 несов. перех. разг.
проверчиваться	 несов.
проверщик	 м.
проверщица	 ж.
проверять	 несов. перех.
проверяться	 несов.
провес	 м.
провесить	 сов. перех.
провеситься	 сов.
провеска	 ж.
провесной	 прил.
провести	 сов. перех. и неперех.
проветривание	 ср.
проветривать	 несов. перех.
проветриваться	 несов.
проветрить	 сов. перех.
проветриться	 сов.
провешить	 сов. перех.
провещать	 сов. перех. и неперех. устар.
провеять	 сов. перех. и неперех.
провеяться	 сов.
провздыхать	 сов. неперех.
провиант	 м.
провиантмейстер	 м.
провиантский	 прил.
провиденциализм	 м.
провиденциальный	 прил.
провидеть	 несов. перех. и неперех.
провидеться	 несов.
провидец	 м.
провидица	 ж.
провизжать	 сов. перех. и неперех.
провизионный	 прил.
провизия	 ж.
провизор	 м.
провизорный	 прил.
провизорша	 ж. разг.
провиниться	 сов.
провинка	 ж. разг.-сниж.
провинность	 ж. разг.
провинциал	 м.
провинциализм	 м.
провинциалка	 ж.
провинциальность	 ж.
провинциальный	 прил.
провинция	 ж.
провиняться	 несов.
провираться	 несов. разг.
провисание	 ср.
провисать	 несов. неперех.
провисеть	 сов. неперех.
провислый	 прил. разг.
провиснуть	 сов. неперех.
провитамин	 м.
провитамины	 мн.
проводимость	 ж.
проводины	 мн. разг.-сниж.
проводиться	 несов.
проводка	 ж.
проводниковый	 прил.
проводница	 ж.
проводной	 прил.
проводы	 мн.
провоевать	 сов. неперех.
провожание	 ср.
провожатая	 ж.
провожатый	 м.
провожать	 несов. перех.
провожаться	 несов.
провожающая	 ж.
провожающий	 м.
провождение	 ср.
провоз	 м.
провозвестие	 ср. устар.
провозвестить	 сов. перех. устар.
провозвестник	 м. устар.
провозвестница	 ж. устар.
провозвещатель	 м. устар.
провозвещать	 несов. перех. устар.
провозвещаться	 несов. устар.
провозвещение	 ср. устар.
провозгласитель	 м.
провозгласительница	 ж.
провозгласить	 сов. перех. и неперех.
провозглашать	 несов. перех. и неперех.
провозглашаться	 несов.
провозглашение	 ср.
провозка	 ж. разг.
провозной	 прил.
провозный	 прил.
провозоспособность	 ж.
провокатор	 м.
провокаторский	 прил.
провокаторство	 ср. разг.
провокаторша	 ж. разг.
провокационный	 прил.
провокация	 ж.
проволакивать	 несов. перех. и неперех.
проволакиваться	 несов.
проволока	 ж.
проволочить	 сов. перех. и неперех.
проволочный	 прил.
проволочь	 сов. перех. и неперех. разг.
проволочься	 сов. разг.
провонялый	 прил. разг.-сниж.
провонять	 сов. перех. и неперех. разг.-сниж.
провоняться	 сов. разг.-сниж.
провопить	 сов. перех. и неперех. разг.
провор	 м. местн.
провора	 м. и ж. местн.
проворачивание	 ср.
проворачивать	 несов. перех. разг.
проворачиваться	 несов.
провористый	 прил. разг.-сниж.
проворить	 несов. перех. и неперех. разг.-сниж.
провориться	 несов. разг.-сниж.
проворковать	 сов. перех. и неперех.
проворность	 ж.
проворный	 прил.
провороваться	 сов. разг.
проворовываться	 несов. разг.
проворонивать	 несов. перех. разг.-сниж.
проворонить	 сов. перех. разг.-сниж.
проворотить	 сов. перех. разг.-сниж.
проворочаться	 сов.
проворство	 ср.
проворчать	 сов. перех. и неперех.
проворье	 ср. местн.
провоцирование	 ср.
провоцировать	 несов. и сов. перех.
провоцироваться	 несов.
провощить	 сов. перех.
провраться	 сов. разг.
провыть	 сов. перех. и неперех.
провяливание	 ср.
провяливать	 несов. перех.
провяливаться	 несов.
провялить	 сов. перех.
провялиться	 сов.
провянуть	 сов. неперех. разг.
прогадать	 сов. перех. и неперех. разг.
прогадывать	 несов. перех. и неперех. разг.
прогал	 м. разг.-сниж.
прогалина	 ж.
прогалинка	 ж. разг.
прогалок	 м. местн.
прогалопировать	 сов. неперех.
прогалочек	 м. местн.
прогар	 м.
прогарцевать	 сов. неперех.
прогащивать	 несов. неперех.
прогиб	 м.
прогибание	 ср.
прогибать	 несов. перех.
прогибаться	 несов.
прогимназист	 м.
прогимназистка	 ж.
прогимназия	 ж.
проглаголать	 сов. перех. и неперех. устар.
прогладить	 сов. перех. и неперех.
прогладиться	 сов.
проглаживание	 ср.
проглаживать	 несов. перех. и неперех.
проглаживаться	 несов.
проглазеть	 сов. неперех. разг.-сниж.
проглатывание	 ср.
проглатывать	 несов. перех.
проглатываться	 несов.
проглотить	 сов. перех.
проглядеть	 сов. перех. и неперех. разг.-сниж.
проглядывание	 ср.
проглядываться	 несов.
проглянуть	 сов. неперех.
прогнать	 сов. перех. и неперех. разг.-сниж.
прогневать	 сов. перех. разг.
прогневаться	 сов. разг.
прогневить	 сов. перех.
прогневиться	 сов.
прогневлять	 несов. перех.
прогневляться	 несов.
прогнивание	 ср.
прогнивать	 несов. неперех.
прогнивший	 прил.
прогнить	 сов. неперех.
прогноз	 м.
прогнозировать	 несов. перех. и неперех.
прогноить	 сов. перех. разг.
прогностика	 ж.
прогностический	 прил.
прогнусавить	 сов. перех. и неперех. разг.
прогнусить	 сов. перех. и неперех. разг.
прогнутый	 прил.
прогнуть	 сов. перех.
прогнуться	 сов.
проговаривание	 ср.
проговаривать	 несов. перех. и неперех.
проговариваться	 несов.
проговорить	 сов. перех. и неперех.
проговориться	 сов.
прогоготать	 сов. неперех.
проголодать	 сов. неперех.
проголодаться	 сов.
проголодь	 ж. разг.-сниж.
проголосить	 сов. перех. и неперех. разг.-сниж.
проголосный	 прил.
проголосовать	 сов. перех. и неперех.
прогон	 м.
прогонистый	 прил. местн.
прогонка	 ж. разг.
прогонные	 мн. устар.
прогонный	 прил.
прогоны	 мн. устар.
прогорание	 ср.
прогорать	 несов. неперех.
прогоревать	 сов. неперех.
прогоревший	 прил.
прогорелый	 прил.
прогореть	 сов. неперех.
прогоркание	 ср.
прогоркать	 несов. неперех.
прогорклость	 ж.
прогорклый	 прил.
прогоркнуть	 сов. неперех.
прогоркший	 прил.
прогорланить	 сов. перех. и неперех. разг.-сниж.
прогостить	 сов. неперех.
проградуировать	 сов. перех.
программа	 ж.
программа-максимум	 ж.
программирование	 ср.
программка	 ж. разг.
программность	 ж.
программный	 прил.
програссировать	 сов. неперех.
прографить	 сов. перех.
прографлять	 несов. перех.
прографляться	 несов.
прогребание	 ср.
прогребать	 несов. перех. и неперех.
прогрев	 м.
прогреваемость	 ж.
прогревание	 ср.
прогревать	 несов. перех.
прогреваться	 несов.
прогреметь	 сов. перех. и неперех.
прогресс	 м.
прогрессивка	 ж. разг.
прогрессивное	 ср.
прогрессивность	 ж.
прогрессивный	 прил.
прогрессизм	 м.
прогрессировать	 несов. неперех.
прогрессист	 м.
прогрессистка	 ж. разг.
прогрессы	 мн. устар.
прогрести	 сов. перех. и неперех.
прогретый	 прил.
прогреть	 сов. перех.
прогреться	 сов.
прогромыхать	 сов. неперех. разг.
прогрохать	 сов. неперех. разг.
прогрохотать	 сов. неперех. разг.
прогрохотить	 сов. перех.
прогрохотка	 ж.
прогрузить	 сов. перех.
прогрузиться	 сов. разг.
прогрустить	 сов. неперех.
прогрызание	 ср.
прогрызать	 несов. перех.
прогрызаться	 несов.
прогрызть	 сов. перех.
прогрызться	 сов.
прогудеть	 сов. перех. и неперех.
прогул	 м.
прогуливание	 ср.
прогуливать	 несов. перех. и неперех.
прогуливаться	 несов.
прогуливающаяся	 ж.
прогуливающийся	 м.
прогулка	 ж.
прогулочка	 ж. разг.
прогулочный	 прил.
прогульный	 прил.
прогульщик	 м.
прогульщица	 ж.
прогулять	 сов. перех. и неперех.
прогуляться	 сов. разг.
прогундосить	 сов. перех. и неперех. разг.-сниж.
прогусарить	 сов. перех. и неперех. устар.
продавать	 несов. перех.
продаваться	 несов.
продавец	 м.
продавить	 сов. перех.
продавиться	 сов.
продавленный	 прил.
продавливание	 ср.
продавливать	 несов. перех.
продавливаться	 несов.
продавлина	 ж. разг.
продавщица	 ж.
продажа	 ж.
продажная	 ж. разг.
продажность	 ж.
продажный	 прил.
продалбливание	 ср.
продалбливать	 несов. перех.
продалбливаться	 несов.
продать	 сов. перех.
продаться	 сов.
продвигание	 ср.
продвижение	 ср.
продвинуть	 сов. перех.
продвинуться	 сов.
продебатировать	 сов. перех.
продебютировать	 сов. неперех.
продевание	 ср.
продевать	 несов. перех.
продеваться	 несов.
продежуривать	 несов. неперех.
продежурить	 сов. неперех.
продезинфицировать	 сов. перех.
продекламировать	 сов. перех. и неперех.
продел	 м.
проделать	 сов. перех.
проделка	 ж.
продельный	 прил.
продемонстрировать	 сов. перех. и неперех.
продёргать	 сов. перех.
продёргаться	 сов.
продержать	 сов. перех.
продержаться	 сов.
продёржка	 ж. разг.
продерзкий	 прил. устар.
продерзостный	 прил. устар.
продерзость	 ж. устар.
продёрнуть	 сов. перех. и неперех.
продёрнуться	 сов.
продеть	 сов. перех.
продеться	 сов.
продефилировать	 сов. неперех.
продешевить	 сов. перех. и неперех.
продиктованный	 прил.
продиктовать	 сов. перех.
продирание	 ср. разг.
продирать	 несов. перех. и неперех.
продираться	 несов. разг.
продирижировать	 сов. перех. и неперех.
продисковать	 сов. перех.
продлевать	 несов. перех.
продлеваться	 несов.
продление	 ср.
продлить	 сов. перех.
продлиться	 сов.
продмаг	 м.
продналог	 м.
продневать	 сов. неперех. разг.
продовольственный	 прил.
продовольствие	 ср.
продовольствование	 ср. устар.
продовольствовать	 несов. перех. устар.
продовольствоваться	 несов. устар.
продол	 м. местн.
продолбить	 сов. перех.
продолговатость	 ж.
продолговатый	 прил.
продолжатель	 м.
продолжательница	 ж.
продолжать	 несов. перех. и неперех.
продолжаться	 несов.
продолжение	 ср.
продолжительность	 ж.
продолжительный	 прил.
продолжить	 сов. перех. и неперех.
продолжиться	 сов.
продольник	 м.
продольный	 прил.
продор	 м. местн.
продотряд	 м.
продотрядчик	 м.
продохнуть	 сов. неперех.
продразвёрстка	 ж.
продразнить	 сов. перех. разг.
продраить	 сов. перех. разг.
продрать	 сов. перех. и неперех.
продраться	 сов. разг.
продребезжать	 сов. перех. и неперех.
продрейфовать	 сов. неперех.
продремать	 сов. перех. и неперех.
продрогнуть	 сов. неперех.
продрожать	 сов. неперех.
продромальный	 прил.
продрыхнуть	 сов. перех. и неперех. разг.-сниж.
продтоварный	 прил.
продубить	 сов. перех.
продубиться	 сов.
продубка	 ж.
продублённость	 ж.
продублённый	 прил.
продубливание	 ср.
продубливать	 несов. перех.
продубливаться	 несов.
продублировать	 сов. перех.
продув	 м.
продуваемость	 ж.
продувальщик	 м.
продувание	 ср.
продувательный	 прил.
продувать	 несов. перех. и неперех.
продуваться	 несов.
продувка	 ж.
продувочный	 прил.
продудеть	 сов. перех. и неперех. разг.
продудить	 сов. перех. и неперех. разг.
продукт	 м.
продуктивность	 ж.
продуктовый	 прил.
продукты	 мн.
продукция	 ж.
продуманность	 ж.
продуманный	 прил.
продумать	 сов. перех. и неперех.
продуматься	 сов. устар.
продумывание	 ср.
продумывать	 несов. перех. и неперех.
продумываться	 несов.
продурачить	 сов. перех. разг.
продурачиться	 сов. разг.
продуть	 сов. перех. и неперех.
продуться	 сов.
продух	 м.
продуцировать	 несов. и сов. перех. устар.
продуцироваться	 несов. устар.
продушина	 ж.
продушинка	 ж. разг.
продушить	 сов. перех. разг.
продушиться	 сов. разг.
продымить	 сов. перех. и неперех.
продымиться	 сов. разг.
продымлённый	 прил.
продыриться	 сов. разг.-сниж.
продырявить	 сов. перех.
продырявиться	 сов. разг.
продырявливание	 ср.
продырявливать	 несов. перех.
продырявливаться	 несов. разг.
продыхнуть	 сов. неперех. разг.-сниж.
продышать	 сов. перех. и неперех. разг.
продышаться	 сов. разг.
продюсер	 м.
проедание	 ср.
проедать	 несов. перех.
проедаться	 несов.
проездиться	 сов. разг.
проезжать	 несов. перех. и неперех.
проезжаться	 несов.
проезжающая	 ж.
проезжающий	 м.
проезжая	 ж.
проезживание	 ср.
проезживать	 несов. перех. разг.
проезживаться	 несов.
проект	 м.
проектант	 м.
проектец	 м. разг.
проективный	 прил.
проектировальный	 прил.
проектировка	 ж. разг.
проектировочная	 ж.
проектировочный	 прил.
проектировщик	 м.
проектировщица	 ж.
проектный	 прил.
проектор	 м.
проекционный	 прил.
проекция	 ж.
проелозить	 сов. перех. и неперех. разг.-сниж.
проём	 м.
проёмный	 прил.
проёрзать	 сов. перех. разг.
проесть	 сов. перех.
проесться	 сов.
проехать	 сов. перех. и неперех.
проехаться	 сов.
проецирование	 ср.
проецировать	 несов. перех.
проецироваться	 несов.
прожаренность	 ж.
прожаренный	 прил.
прожаривание	 ср.
прожаривать	 несов. перех.
прожариваться	 несов.
прожарить	 сов. перех.
прожариться	 сов.
прожарка	 ж. разг.
прожаться	 сов.
